nominee_id,nominee_name,nominator_id,nominator_name,year,type
5199,"Hans Landolt",1413,"Julius W Brühl",1909,C
13978,"Alan Walsh",13979,"Albert Lloyd George Rees",1968,C
13978,"Alan Walsh",13979,"Albert Lloyd George Rees",1966,C
13978,"Alan Walsh",13979,"Albert Lloyd George Rees",1965,C
13978,"Alan Walsh",13979,"Albert Lloyd George Rees",1969,C
13978,"Alan Walsh",1464,"Frank M Burnet",1967,C
13978,"Alan Walsh",10736,"V M Trikojus",1967,C
10521,"Ralph Walter G Wyckoff",10522,"Eelko H Wiebenga",1952,C
10521,"Ralph Walter G Wyckoff",1007,"Johannes Martin Bijvoet",1949,C
10521,"Ralph Walter G Wyckoff",10520,"J J Hermans",1952,C
10521,"Ralph Walter G Wyckoff",6924,"Jan Theodoor Gerard Overbeek",1949,C
10397,"Frits Zernike",10522,"Eelko H Wiebenga",1952,C
10397,"Frits Zernike",10520,"J J Hermans",1952,C
953,"Gabriel Bertrand",3357,"Henry Gault",1948,C
953,"Gabriel Bertrand",7136,"Jean B Perrin",1942,C
953,"Gabriel Bertrand",9751,"Hans K von Euler-Chelpin",1949,C
953,"Gabriel Bertrand",9751,"Hans K von Euler-Chelpin",1950,C
953,"Gabriel Bertrand",6686,"Charles J Nicolle",1931,C
953,"Gabriel Bertrand",6686,"Charles J Nicolle",1934,C
953,"Gabriel Bertrand",6686,"Charles J Nicolle",1935,C
953,"Gabriel Bertrand",6686,"Charles J Nicolle",1933,C
953,"Gabriel Bertrand",6686,"Charles J Nicolle",1928,C
953,"Gabriel Bertrand",6686,"Charles J Nicolle",1929,C
953,"Gabriel Bertrand",3382,"Louis Genevois",1957,C
953,"Gabriel Bertrand",4564,"Maurice Javillier",1929,C
953,"Gabriel Bertrand",4564,"Maurice Javillier",1944,C
953,"Gabriel Bertrand",8017,"Paul Sabatier",1937,C
953,"Gabriel Bertrand",8017,"Paul Sabatier",1932,C
953,"Gabriel Bertrand",2351,"Marcel Delépine",1944,C
953,"Gabriel Bertrand",2004,"Clément Courty",1950,C
953,"Gabriel Bertrand",2004,"Clément Courty",1955,C
953,"Gabriel Bertrand",3765,"Jacques Hadamard",1947,C
953,"Gabriel Bertrand",4597,"Paul Job",1948,C
953,"Gabriel Bertrand",2132,"Gaston Darboux",1909,C
953,"Gabriel Bertrand",5140,"Alfred Lacroix",1946,C
953,"Gabriel Bertrand",7541,"Pauline Ramart-Lucas",1948,C
953,"Gabriel Bertrand",10247,"Sergei [Sergey] N Winogradsky [Winogradskiy Vinogradskiy Vinogradsky]",1935,C
14284,"Jean Lecomte",2004,"Clément Courty",1967,C
14278,"Edwin Theodore Mertz",11086,"G R Pomerat",1966,C
11108,"Francis H Crick",13090,"Jacques Monod",1962,C
11108,"Francis H Crick",9461,"Harold Clayton Urey",1962,C
11108,"Francis H Crick",11051,"Sir William Lawrence Bragg",1960,C
11108,"Francis H Crick",1855,"John Douglas Cockcroft",1962,C
11108,"Francis H Crick",10733,"Dan H Campbell",1962,C
11108,"Francis H Crick",8764,"William Howard Stein",1962,C
11108,"Francis H Crick",6393,"Stanford Moore",1962,C
11107,"James D Watson",13090,"Jacques Monod",1962,C
11107,"James D Watson",9461,"Harold Clayton Urey",1962,C
11107,"James D Watson",11051,"Sir William Lawrence Bragg",1960,C
11107,"James D Watson",1855,"John Douglas Cockcroft",1962,C
11107,"James D Watson",10733,"Dan H Campbell",1962,C
11107,"James D Watson",8764,"William Howard Stein",1962,C
11107,"James D Watson",6393,"Stanford Moore",1962,C
11109,"Maurice Hugh Frederick Wilkins",13090,"Jacques Monod",1962,C
11109,"Maurice Hugh Frederick Wilkins",11051,"Sir William Lawrence Bragg",1960,C
13090,"Jacques Monod",13991,"Michel Magat",1965,C
3878,"Arthur R Hantzsch",8139,"Carl Schall",1927,C
3878,"Arthur R Hantzsch",4119,"Josef Herzig",1908,C
14724,"Georgy Nikolayevich Flerov",15587,"Igor Vasilevich Petryanov-Sokolov",1969,C
14724,"Georgy Nikolayevich Flerov",14726,"A V Nikolajev",1968,C
14724,"Georgy Nikolayevich Flerov",14726,"A V Nikolajev",1969,C
15586,"Konstantin Antonovich Petrzhak",15587,"Igor Vasilevich Petryanov-Sokolov",1969,C
3420,"Wolcott Gibbs",6515,"Charles E Munroe",1902,C
6439,"Edward W Morley",6515,"Charles E Munroe",1902,C
6439,"Edward W Morley",4040,"Walther Hempel",1910,C
6439,"Edward W Morley",8790,"Julius Stieglitz",1908,C
1038,"Kristian Birkeland",1416,"Waldemar Brögger",1913,C
1038,"Kristian Birkeland",1416,"Waldemar Brögger",1909,C
1038,"Kristian Birkeland",4195,"Thorstein Hiortdahl",1909,C
1038,"Kristian Birkeland",4195,"Thorstein Hiortdahl",1913,C
1038,"Kristian Birkeland",3517,"Heinrich Goldschmidt",1909,C
1038,"Kristian Birkeland",3517,"Heinrich Goldschmidt",1913,C
1038,"Kristian Birkeland",4880," ",1912,C
1038,"Kristian Birkeland",9690,"Johan Vogt",1909,C
1038,"Kristian Birkeland",673,"Max Bamberger",1907,C
2873,"Samuel Eyde",1416,"Waldemar Brögger",1913,C
2873,"Samuel Eyde",1416,"Waldemar Brögger",1909,C
2873,"Samuel Eyde",4195,"Thorstein Hiortdahl",1909,C
2873,"Samuel Eyde",4195,"Thorstein Hiortdahl",1913,C
2873,"Samuel Eyde",3517,"Heinrich Goldschmidt",1909,C
2873,"Samuel Eyde",3517,"Heinrich Goldschmidt",1913,C
2873,"Samuel Eyde",9690,"Johan Vogt",1909,C
2873,"Samuel Eyde",673,"Max Bamberger",1907,C
10330,"René Wurmser",7136,"Jean B Perrin",1942,C
7110,"Marguerite Perey",3763,"Louis Hackspill",1952,C
7110,"Marguerite Perey",14284,"Jean Lecomte",1966,C
7110,"Marguerite Perey",13974,"A Willemart",1965,C
7110,"Marguerite Perey",1746,"Georges Léon Chaudron",1958,C
7110,"Marguerite Perey",2004,"Clément Courty",1961,C
4121,"Jacob Heslinga",1067,"Jan J Blanksma",1936,C
6219,"Henri Meulen",1067,"Jan J Blanksma",1936,C
10732,"Egon Wiberg",10644,"H Hopff",1965,C
10732,"Egon Wiberg",10995,"E Thilo",1959,C
9940,"Paul Walden",2417,"Nil R Dhar",1947,C
9940,"Paul Walden",2577,"Charles Dufraisse",1954,C
9940,"Paul Walden",2549,"Carl Drucker",1920,C
9940,"Paul Walden",1517,"Wilhelm Böttger",1927,C
9940,"Paul Walden",1517,"Wilhelm Böttger",1920,C
9940,"Paul Walden",9278,"Jean E Timmermans",1948,C
9940,"Paul Walden",3034,"Waldemar Fischer",1934,C
9940,"Paul Walden",1055,"Carl Blacher",1934,C
9940,"Paul Walden",1802,"Giacomo Ciamician",1914,C
2325,"Petrus J Debye",10428,"Richard A Zsigmondy",1929,C
2325,"Petrus J Debye",10428,"Richard A Zsigmondy",1927,C
2325,"Petrus J Debye",10428,"Richard A Zsigmondy",1928,C
2325,"Petrus J Debye",4790,"James Kendall",1928,C
2325,"Petrus J Debye",872,"Kurt Bennewitz",1933,C
2325,"Petrus J Debye",4461,"Sir Christopher Kelk Ingold",1936,C
2325,"Petrus J Debye",285,"Emil Abel",1935,C
2325,"Petrus J Debye",2849,"Arnold Eucken",1931,C
2325,"Petrus J Debye",3453,"Jan Gillis",1935,C
2325,"Petrus J Debye",4816,"Frederick G Keyes",1927,C
2325,"Petrus J Debye",2903,"Kasimir Fajans",1932,C
2325,"Petrus J Debye",10050,"Fritz Weigert",1934,C
2325,"Petrus J Debye",9461,"Harold Clayton Urey",1936,C
2325,"Petrus J Debye",6988,"Auguste Paris",1932,C
5084,"Richard Kuhn",8577,"Anton Skrabal",1937,C
5084,"Richard Kuhn",2704,"Paul Ehrenberg",1936,C
5084,"Richard Kuhn",9743,"Anton von Eiselsberg",1937,C
5084,"Richard Kuhn",9743,"Anton von Eiselsberg",1936,C
5084,"Richard Kuhn",9743,"Anton von Eiselsberg",1932,C
5084,"Richard Kuhn",7783,"Robert Robinson",1939,C
5084,"Richard Kuhn",3463,"José Giral",1935,C
5084,"Richard Kuhn",9927,"Julius Wagner-Jauregg",1932,C
4768,"David Keilin",9751,"Hans K von Euler-Chelpin",1949,C
4768,"David Keilin",7974,"John Runnström",1954,C
4768,"David Keilin",7790,"Jean Roche",1960,C
4768,"David Keilin",7790,"Jean Roche",1950,C
4768,"David Keilin",10593,"Henrik Gunnar Lundegårdh",1954,C
4768,"David Keilin",10593,"Henrik Gunnar Lundegårdh",1955,C
2577,"Charles Dufraisse",1746,"Georges Léon Chaudron",1952,C
2577,"Charles Dufraisse",1746,"Georges Léon Chaudron",1954,C
2577,"Charles Dufraisse",1746,"Georges Léon Chaudron",1958,C
2577,"Charles Dufraisse",1746,"Georges Léon Chaudron",1956,C
2577,"Charles Dufraisse",1746,"Georges Léon Chaudron",1948,C
2577,"Charles Dufraisse",1746,"Georges Léon Chaudron",1950,C
2577,"Charles Dufraisse",3451,"Alfred Gillet",1929,C
2577,"Charles Dufraisse",4522,"L Jacqué",1954,C
1930,"Edward Joseph Conway",10130,"Thomas S Wheeler",1959,C
1930,"Edward Joseph Conway",10130,"Thomas S Wheeler",1950,C
4402,"W Hückel",15659,"H El Khadem",1970,C
8398,"Nikolay Nikolaevich Semenov",8915,"Theodor Svedberg",1948,C
8398,"Nikolay Nikolaevich Semenov",8915,"Theodor Svedberg",1947,C
8398,"Nikolay Nikolaevich Semenov",4194,"Sir Cyril Norman Hinshelwood",1946,C
8398,"Nikolay Nikolaevich Semenov",4194,"Sir Cyril Norman Hinshelwood",1950,C
8398,"Nikolay Nikolaevich Semenov",8538,"Lars Gunnar Sillén",1955,C
8398,"Nikolay Nikolaevich Semenov",8538,"Lars Gunnar Sillén",1956,C
8398,"Nikolay Nikolaevich Semenov",10825,"Alexander P Vinogradov",1957,C
4194,"Sir Cyril Norman Hinshelwood",8915,"Theodor Svedberg",1948,C
4194,"Sir Cyril Norman Hinshelwood",8915,"Theodor Svedberg",1947,C
4194,"Sir Cyril Norman Hinshelwood",8538,"Lars Gunnar Sillén",1955,C
4194,"Sir Cyril Norman Hinshelwood",8538,"Lars Gunnar Sillén",1956,C
4194,"Sir Cyril Norman Hinshelwood",5527,"R P Linstead",1953,C
4194,"Sir Cyril Norman Hinshelwood",5527,"R P Linstead",1951,C
4194,"Sir Cyril Norman Hinshelwood",9989,"William Wardlaw",1948,C
4194,"Sir Cyril Norman Hinshelwood",10491,"M G Evans",1952,C
4194,"Sir Cyril Norman Hinshelwood",10556,"C.J. F Böttcher",1953,C
4194,"Sir Cyril Norman Hinshelwood",9751,"Hans K von Euler-Chelpin",1949,C
4194,"Sir Cyril Norman Hinshelwood",3335,"William E Garner",1949,C
4194,"Sir Cyril Norman Hinshelwood",7783,"Robert Robinson",1953,C
10646,"Fritz Feigl",13073,"R Belcher",1962,C
10646,"Fritz Feigl",14601,"A Glasner",1967,C
10646,"Fritz Feigl",10647,"R Strebinger",1955,C
10646,"Fritz Feigl",13022,"Hanns Malissa",1963,C
10646,"Fritz Feigl",13022,"Hanns Malissa",1966,C
10646,"Fritz Feigl",5765,"Felix Machatschki",1957,C
10646,"Fritz Feigl",14173,"P W West",1966,C
10646,"Fritz Feigl",14173,"P W West",1967,C
10646,"Fritz Feigl",14173,"P W West",1969,C
10646,"Fritz Feigl",13023,"Friedrich Hecht",1969,C
10646,"Fritz Feigl",13023,"Friedrich Hecht",1963,C
7866,"William C Rose",1631,"Herbert E Carter",1949,C
7866,"William C Rose",10604,"Harry Lundin",1959,C
7866,"William C Rose",10604,"Harry Lundin",1957,C
7866,"William C Rose",4852,"Charles G King",1950,C
7866,"William C Rose",9668,"Artturi I Virtanen",1966,C
7866,"William C Rose",2485,"Edward A Doisy",1962,C
7866,"William C Rose",5963,"Carl S Marvel",1949,C
5950,"Pierre E Martin",1344,"Johann A Brinell",1910,C
5950,"Pierre E Martin",5302,"Henry Le Châtelier",1910,C
5467,"Carl Liebermann",9300,"Bernhard Tollens",1910,C
7146,"Max Ferdinand Perutz",11159,"Isamu Nitta",1961,C
7146,"Max Ferdinand Perutz",6436,"Y Morino",1951,C
7146,"Max Ferdinand Perutz",7045,"Linus C Pauling",1962,C
7146,"Max Ferdinand Perutz",7045,"Linus C Pauling",1961,C
7146,"Max Ferdinand Perutz",1487,"Adolf F Butenandt",1960,C
7146,"Max Ferdinand Perutz",1487,"Adolf F Butenandt",1962,C
7146,"Max Ferdinand Perutz",1487,"Adolf F Butenandt",1961,C
7146,"Max Ferdinand Perutz",11158,"Helmut Zahn",1961,C
7146,"Max Ferdinand Perutz",11086,"G R Pomerat",1962,C
7146,"Max Ferdinand Perutz",8092,"Frederick Sanger",1961,C
7146,"Max Ferdinand Perutz",13093,"H A Scheraga",1962,C
7146,"Max Ferdinand Perutz",7790,"Jean Roche",1962,C
7146,"Max Ferdinand Perutz",11051,"Sir William Lawrence Bragg",1961,C
7146,"Max Ferdinand Perutz",11051,"Sir William Lawrence Bragg",1963,C
7146,"Max Ferdinand Perutz",10999,"C Martius",1959,C
3887,"Arthur Harden",6657,"Carl A Neuberg",1929,C
282,"Emil Abderhalden",7233,"Amé Pictet",1918,C
282,"Emil Abderhalden",4944,"Emil T Kocher",1915,C
3082,"Fritz Foerster",7285,"Ludwig Plate",1926,C
13330,"Laurens L.M. van Deenen",14301,"L Saunders",1966,C
10983,"William G Pfann",13994,"M Quintin",1965,C
10983,"William G Pfann",10675,"Jan Hendrick de Boer",1960,C
10983,"William G Pfann",14722,"F Gallais",1968,C
10983,"William G Pfann",10984,"W Fischer",1959,C
10983,"William G Pfann",10984,"W Fischer",1966,C
10983,"William G Pfann",14723,"D Voigt",1968,C
10983,"William G Pfann",13993,"Jacques Bénard",1968,C
10983,"William G Pfann",13993,"Jacques Bénard",1965,C
6062,"Edwin Mattison McMillan",5290,"Ernest O Lawrence",1951,C
6062,"Edwin Mattison McMillan",9282,"Arne W Tiselius",1951,C
6062,"Edwin Mattison McMillan",10352,"Don M Yost",1948,C
6062,"Edwin Mattison McMillan",8915,"Theodor Svedberg",1951,C
8248,"Werner Schulemann",8203,"Hans Schmidt",1931,C
7790,"Jean Roche",4149,"Corneille J Heymans",1967,C
7790,"Jean Roche",4149,"Corneille J Heymans",1966,C
7790,"Jean Roche",4149,"Corneille J Heymans",1965,C
10997,"John C Kendrew",11159,"Isamu Nitta",1961,C
10997,"John C Kendrew",7045,"Linus C Pauling",1962,C
10997,"John C Kendrew",7045,"Linus C Pauling",1961,C
10997,"John C Kendrew",11158,"Helmut Zahn",1961,C
10997,"John C Kendrew",11086,"G R Pomerat",1962,C
10997,"John C Kendrew",8092,"Frederick Sanger",1961,C
10997,"John C Kendrew",13093,"H A Scheraga",1962,C
10997,"John C Kendrew",7790,"Jean Roche",1962,C
10997,"John C Kendrew",11051,"Sir William Lawrence Bragg",1961,C
10997,"John C Kendrew",11051,"Sir William Lawrence Bragg",1963,C
10997,"John C Kendrew",10999,"C Martius",1959,C
14666,"James Baddiley",14746,"G R Barker",1968,C
14711,"Hans Tuppy",5765,"Felix Machatschki",1968,C
1118,"Niels Bohr",5899,"Willy Marckwald",1929,C
1118,"Niels Bohr",10050,"Fritz Weigert",1920,C
1981,"Dirk Coster",5899,"Willy Marckwald",1929,C
1981,"Dirk Coster",9263,"Erich Tiede",1929,C
1981,"Dirk Coster",8228,"Roland Scholl",1924,C
1981,"Dirk Coster",9923,"Karl L Wagner",1933,C
1981,"Dirk Coster",5297,"Max Le Blanc",1927,C
1981,"Dirk Coster",6550,"Erich Müller",1924,C
1981,"Dirk Coster",6968,"Friedrich (Fritz) Adolf Paneth",1929,C
1981,"Dirk Coster",9333,"Wilhelm Traube",1929,C
1981,"Dirk Coster",3787,"Otto Hahn",1929,C
6550,"Erich Müller",10502,"Georg-Maria M Schwab",1952,C
10502,"Georg-Maria M Schwab",14624,"Zoltán Gábor Szabó",1969,C
10502,"Georg-Maria M Schwab",15569,"F H Constable",1969,C
10502,"Georg-Maria M Schwab",13381,"F Matossi",1964,C
8200,"Carl F Schmidt",8816,"Robert Stollé",1930,C
8200,"Carl F Schmidt",6550,"Erich Müller",1930,C
14176,"Robert William Holley",14603,"J L Irvin",1967,C
14176,"Robert William Holley",14684,"Vincent du Vigneaud",1968,C
14176,"Robert William Holley",8092,"Frederick Sanger",1968,C
14176,"Robert William Holley",11161,"Efraim Racker",1968,C
14176,"Robert William Holley",14177,"Per-Åke Albertsson",1966,C
14176,"Robert William Holley",14177,"Per-Åke Albertsson",1967,C
14176,"Robert William Holley",14683,"J P Ebel",1968,C
14176,"Robert William Holley",14682,"Alfred Theodore Blomquist",1968,C
5229,"Irving Langmuir",3221,"Herbert Freundlich",1929,C
5229,"Irving Langmuir",1818,"John Bates Clark",1927,C
5229,"Irving Langmuir",1818,"John Bates Clark",1929,C
5229,"Irving Langmuir",5205,"Karl Landsteiner",1931,C
5229,"Irving Langmuir",8915,"Theodor Svedberg",1931,C
5229,"Irving Langmuir",6901,"Henry F Osborn",1929,C
5229,"Irving Langmuir",4790,"James Kendall",1932,C
5229,"Irving Langmuir",9751,"Hans K von Euler-Chelpin",1932,C
5229,"Irving Langmuir",618,"Leo H Baekeland",1928,C
5229,"Irving Langmuir",7734,"Ernst Riesenfeld",1929,C
1933,"James Wilfred Cook",2577,"Charles Dufraisse",1952,C
1933,"James Wilfred Cook",3453,"Jan Gillis",1944,C
1933,"James Wilfred Cook",1359,"Hans Brockmann",1950,C
1933,"James Wilfred Cook",5931,"Guy F Marrian",1942,C
8311,"Otto W Schönherr",2811,"Hugo Erdmann",1909,C
8311,"Otto W Schönherr",4880," ",1912,C
2031,"William Crookes",9234,"Silvanus P Thompson",1910,C
2031,"William Crookes",9234,"Silvanus P Thompson",1908,C
2031,"William Crookes",5670,"John Lubbock",1907,C
2031,"William Crookes",10141,"William H White",1909,C
2031,"William Crookes",7552,"Sir William Ramsay",1908,C
2031,"William Crookes",7552,"Sir William Ramsay",1907,C
11125,"Harry George Drickamer",13899,"John Christian Bailar",1969,C
11125,"Harry George Drickamer",13899,"John Christian Bailar",1966,C
11125,"Harry George Drickamer",13899,"John Christian Bailar",1968,C
11125,"Harry George Drickamer",13899,"John Christian Bailar",1965,C
11125,"Harry George Drickamer",13899,"John Christian Bailar",1967,C
11125,"Harry George Drickamer",13899,"John Christian Bailar",1970,C
11125,"Harry George Drickamer",10541,"John Bardeen",1966,C
11125,"Harry George Drickamer",10541,"John Bardeen",1961,C
11125,"Harry George Drickamer",11126,"M S Peters",1961,C
10739,"Alexander E Arbuzov",13070,"A V Topciev",1962,C
10739,"Alexander E Arbuzov",14584,"René Truhaut",1967,C
10739,"Alexander E Arbuzov",14004,"Rudolf Morf",1967,C
10739,"Alexander E Arbuzov",10798,"V N Topchiev",1957,C
10739,"Alexander E Arbuzov",13063,"L Horner",1968,C
10739,"Alexander E Arbuzov",10741,"M M Dubinin",1956,C
10739,"Alexander E Arbuzov",10751,"A V Topchiev",1961,C
3143,"Ernest F Fourneau",1671,"Germaine Cauquil",1949,C
3143,"Ernest F Fourneau",7107,"Antonio Pereira Forjaz",1939,C
3143,"Ernest F Fourneau",7541,"Pauline Ramart-Lucas",1940,C
14002,"Albert Eschenmoser",14004,"Rudolf Morf",1968,C
14002,"Albert Eschenmoser",14004,"Rudolf Morf",1970,C
14002,"Albert Eschenmoser",14004,"Rudolf Morf",1965,C
14002,"Albert Eschenmoser",14004,"Rudolf Morf",1966,C
14002,"Albert Eschenmoser",13053,"William Summer Johnson",1969,C
4303,"Sir Frederick G Hopkins",3768,"Robert Hadfield",1927,C
3895,"Charles R Harington",3938,"Albert B Hastings",1929,C
13999,"L E Mortenson",10999,"C Martius",1965,C
14000,"R C Valentine",10999,"C Martius",1965,C
14001,"J E Carnahan",10999,"C Martius",1965,C
10109,"Arne Westgren",8606,"Donald P Smith",1945,C
10622,"Maria Goeppert-Mayer",5176,"Willis Eugene Lamb, Jr",1958,C
4269,"Arnold F Holleman",1067,"Jan J Blanksma",1922,C
5263,"Wendell M Latimer",3787,"Otto Hahn",1950,C
11105,"John G Aston",3193,"Arne Fredga",1966,C
11105,"John G Aston",10820,"Tadeusz Urbański",1960,C
14294,"K I Pitzer",3193,"Arne Fredga",1966,C
13084,"Aleksandr Nikolaevich Nesmejanov",15559,"Grigorii Alekseevich Razuvaev",1969,C
13084,"Aleksandr Nikolaevich Nesmejanov",15559,"Grigorii Alekseevich Razuvaev",1970,C
13084,"Aleksandr Nikolaevich Nesmejanov",14616,"C I Simionescu",1970,C
13083,"Peter L Pauson",13084,"Aleksandr Nikolaevich Nesmejanov",1962,C
13083,"Peter L Pauson",13074,"Ernst Otto Fischer",1962,C
10831,"Carl Wilhelm Wagner",13044,"N Nowotny",1963,C
10831,"Carl Wilhelm Wagner",10991,"H Witte",1969,C
10831,"Carl Wilhelm Wagner",10991,"H Witte",1959,C
10831,"Carl Wilhelm Wagner",1772,"John Chipman",1958,C
10831,"Carl Wilhelm Wagner",1772,"John Chipman",1957,C
10831,"Carl Wilhelm Wagner",10506,"R Suhrmann",1959,C
10831,"Carl Wilhelm Wagner",14624,"Zoltán Gábor Szabó",1969,C
10831,"Carl Wilhelm Wagner",13381,"F Matossi",1964,C
10831,"Carl Wilhelm Wagner",2325,"Petrus J Debye",1957,C
10831,"Carl Wilhelm Wagner",13369,"J H van Santen",1964,C
10831,"Carl Wilhelm Wagner",15645,"K H Jack",1970,C
15553,"Harden M McConnell",7045,"Linus C Pauling",1970,C
15553,"Harden M McConnell",7045,"Linus C Pauling",1969,C
15553,"Harden M McConnell",15554,"Michel Boudart",1969,C
8764,"William Howard Stein",14302,"Leonidas Zervas",1966,C
8764,"William Howard Stein",2016,"Lyman C Craig",1970,C
8764,"William Howard Stein",14303,"Takashi Ando",1966,C
8764,"William Howard Stein",10563,"P Desnuelle",1966,C
3272,"Casimir Funk",6034,"James W McBain",1946,C
3272,"Casimir Funk",6882,"Sigurd Orla-Jensen",1926,C
6738,"Emilio Noelting",2634,"Karl Dziewonski",1920,C
10654,"George Porter",4461,"Sir Christopher Kelk Ingold",1961,C
10654,"George Porter",1811,"Stig M Claesson",1967,C
10654,"George Porter",4154,"Jaroslav Heyrovský",1964,C
10654,"George Porter",11093,"A Ölander",1966,C
10654,"George Porter",10730,"G V Schultz",1956,C
10654,"George Porter",13992,"Hans Heinrich Günthard",1965,C
10654,"George Porter",6968,"Friedrich (Fritz) Adolf Paneth",1955,C
13350,"Bernd Theodor Matthias",6019,"Joseph Edward Mayer",1970,C
13350,"Bernd Theodor Matthias",3559,"Cornelis Jacobus Gorter",1964,C
13350,"Bernd Theodor Matthias",3559,"Cornelis Jacobus Gorter",1966,C
8913,"Umetaro Suzuki",6333,"Ihachiro Miura",1936,C
8913,"Umetaro Suzuki",4200,"Eikichi Hiratsuka",1936,C
2785,"Friedrich Emich",7399,"Fritz Pregl",1924,C
2785,"Friedrich Emich",7399,"Fritz Pregl",1925,C
13993,"Jacques Bénard",15581,"M Destriau",1969,C
15580,"Adolphe Van Tiggelen",15581,"M Destriau",1969,C
13930,"S G Mason",13931,"B L Funt",1965,C
13059,"John Monteath Robertson",7783,"Robert Robinson",1963,C
10539,"Johannes Hans Daniel Jensen",5176,"Willis Eugene Lamb, Jr",1958,C
5597,"Fritz London",7812,"Simon Roginskiy",1937,C
5597,"Fritz London",11156,"Per Olov Löwdin",1963,C
5597,"Fritz London",754,"Edmond Bauer",1950,C
5597,"Fritz London",2903,"Kasimir Fajans",1942,C
10593,"Henrik Gunnar Lundegårdh",13989,"M G Stålfelt",1965,C
1974,"Charles D Coryell",7110,"Marguerite Perey",1957,C
3848,"Olaf Hammarsten",9485,"Ernst Vahlen",1927,C
8709,"Ernst Späth",1293,"Kurt Brass",1933,C
13029,"Dionyz Ilkovic",13030,"P B Janardhan",1963,C
1582,"Stanislao Cannizzaro",7022,"Emanuele Paterno",1907,C
1582,"Stanislao Cannizzaro",9713,"Adolf J von Baeyer",1907,C
1582,"Stanislao Cannizzaro",9901,"Georg Vortmann",1907,C
7022,"Emanuele Paterno",7102,"Alberto Peratoner",1915,C
1925,"Raphael Consden",6339,"San-ichiro Mizushima",1951,C
1925,"Raphael Consden",10292,"Robert Wolff",1950,C
3554,"Arthur H Gordon",6339,"San-ichiro Mizushima",1951,C
3554,"Arthur H Gordon",10292,"Robert Wolff",1950,C
9339,"Thérèse Tréfouël",7541,"Pauline Ramart-Lucas",1950,C
1495,"Gladwyn A Buttle",7541,"Pauline Ramart-Lucas",1950,C
3376,"S A Geigy",8558,"Bawa K Singh",1947,C
5729,"Paul Läuger",8558,"Bawa K Singh",1947,C
1238,"Emile Bourquelot",1905,"Albert Colson",1916,C
4794,"Joseph W Kennedy",9461,"Harold Clayton Urey",1948,C
1106,"Max Bodenstein",2795,"Victor Engelhardt",1937,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1929,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1936,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1930,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1931,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1934,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1933,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1937,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1932,C
1106,"Max Bodenstein",7285,"Ludwig Plate",1935,C
1106,"Max Bodenstein",9021,"Hugh S Taylor",1932,C
1106,"Max Bodenstein",495,"Kurt Arndt",1931,C
1106,"Max Bodenstein",4898,"Alfons Klemenc",1935,C
1106,"Max Bodenstein",2702,"John Eggert",1929,C
1106,"Max Bodenstein",4684,"Anton Kailan",1935,C
13364,"František Šorm",13365,"J Zyka",1964,C
13364,"František Šorm",13366,"V Majer",1964,C
13364,"František Šorm",10720,"J Kostir",1964,C
5505,"Axel E Lindh",8735,"Johannes Stark",1951,C
5505,"Axel E Lindh",8735,"Johannes Stark",1953,C
518,"Yasuhiko Asahina",10486,"M Kotake",1952,C
518,"Yasuhiko Asahina",3941,"Sachachiro Hata",1951,C
7361,"Albert Portevin",1746,"Georges Léon Chaudron",1941,C
7361,"Albert Portevin",1746,"Georges Léon Chaudron",1945,C
7361,"Albert Portevin",1746,"Georges Léon Chaudron",1959,C
7361,"Albert Portevin",1746,"Georges Léon Chaudron",1948,C
7361,"Albert Portevin",1746,"Georges Léon Chaudron",1950,C
4117,"Eugen Herzfeld",765,"Emil Baur",1915,C
13062,"Bernard Pullman",13995,"Jean Salvinien",1969,C
13062,"Bernard Pullman",13995,"Jean Salvinien",1965,C
13062,"Bernard Pullman",14649,"Albert Szent-Györgyi",1968,C
13062,"Bernard Pullman",14649,"Albert Szent-Györgyi",1969,C
13062,"Bernard Pullman",10886,"P Vièles",1965,C
13062,"Bernard Pullman",9868,"Albert von Szent-Györgyi",1963,C
13060,"Alberte Pullman",13995,"Jean Salvinien",1969,C
13060,"Alberte Pullman",13995,"Jean Salvinien",1965,C
13060,"Alberte Pullman",14649,"Albert Szent-Györgyi",1968,C
13060,"Alberte Pullman",14649,"Albert Szent-Györgyi",1969,C
13060,"Alberte Pullman",10886,"P Vièles",1965,C
13060,"Alberte Pullman",9868,"Albert von Szent-Györgyi",1963,C
10979,"Arthur Kornberg",7974,"John Runnström",1959,C
14637,"A R Tourky",14638,"A A Moussa",1967,C
1419,"Johannes N Brönsted",10335,"William Francis Kenrick Wynne-Jones",1949,C
1419,"Johannes N Brönsted",4976,"Izaak M Kolthoff",1933,C
1419,"Johannes N Brönsted",9278,"Jean E Timmermans",1948,C
1419,"Johannes N Brönsted",2509,"Friedrich G Donnan",1929,C
10737,"Iwan Nikolov N Stranski",10502,"Georg-Maria M Schwab",1965,C
