_id,first_nomin_y,last_nomin_y,range_y,n_nominations,nominator_NP,nominator_id,nominator_name,nominee_NP,nominee_id,nominee_name,nominee_NP_C
633db53ac1ae1691ad07233a,1968,1968,0,1,,14741,P Bédos ,,14743,M Legrand,0
633db53ac1ae1691ad072339,1968,1968,0,1,,14741,P Bédos ,,14742,L Velluz,0
633db538c1ae1691ad071dc4,1970,1970,0,1,,14655,Erika Cremer,,14740,Klaus Biemann,0
633db538c1ae1691ad071dc5,1968,1969,1,2,,14004,Rudolf Morf,,14740,Klaus Biemann,0
633db53bc1ae1691ad07245d,1968,1968,0,1,C in 1956|,8398,Nikolay Nikolaevich Semenov,,14738,Bernard Lewis,0
633db53ac1ae1691ad072423,1968,1968,0,1,,11138,Kozo Hirota,,14737,T Yabuta,0
633db53ac1ae1691ad072422,1968,1968,0,1,,11138,Kozo Hirota,,14736,Y Sumiki,0
633db53ac1ae1691ad072421,1968,1968,0,1,,11138,Kozo Hirota,,14735,B E Cross,0
633db539c1ae1691ad072172,1968,1969,1,2,,13067,Jouko Uolevi Koskikallio,,14734,George Andrew Olah,0
633db53ac1ae1691ad0723ab,1968,1968,0,1,,14729,Laszlo Lorand,,14728,Aharon Katzir-Katchalsky,0
633db53bc1ae1691ad07246d,1968,1968,0,1,,13033,H Albers,,14727,O Westphal,0
633db53bc1ae1691ad07245f,1968,1968,0,1,,14726,A V Nikolajev,,14725,I Zvara,0
633db539c1ae1691ad0721a2,1969,1969,0,1,,15587,Igor Vasilevich Petryanov-Sokolov,,14724,Georgy Nikolayevich Flerov,0
633db539c1ae1691ad0721a3,1968,1969,1,2,,14726,A V Nikolajev,,14724,Georgy Nikolayevich Flerov,0
633db53ac1ae1691ad072224,1968,1968,0,1,,5765,Felix Machatschki,,14711,Hans Tuppy,0
633db53ac1ae1691ad0723e5,1968,1968,0,1,,14708,Harald Schäfer,,14707,Eugene George Rochow,0
633db53ac1ae1691ad072436,1968,1968,0,1,,14696,S Shibata,,14695,E Ochiai,0
633db53ac1ae1691ad07242c,1968,1968,0,1,,14692,Samuel Epstein,,14691,A.O.C Nier,0
633db53bc1ae1691ad072478,1968,1968,0,1,,2488,Malcolm Dole,,14688,B M Kozyrev,0
633db53ac1ae1691ad07243f,1968,1968,0,1,,14686,S B Weiss,,14685,Eugene Patrick Kennedy,0
633db538c1ae1691ad071f02,1970,1970,0,1,,15621,Arthur Victor Tobolsky,,14678,Arie Jan Haagen-Smit ,0
633db538c1ae1691ad071f03,1968,1968,0,1,,14679,N Davidson,,14678,Arie Jan Haagen-Smit ,0
633db538c1ae1691ad071f04,1968,1968,0,1,,10733,Dan H Campbell,,14678,Arie Jan Haagen-Smit ,0
633db53bc1ae1691ad072460,1968,1968,0,1,,1666,Jean Cathala,,14671,K G Denbigh,0
633db53ac1ae1691ad072223,1968,1968,0,1,,14746,G R Barker,,14666,James Baddiley,0
633db539c1ae1691ad07212a,1967,1967,0,1,,4159,Walter Hieber,,14663,Geoffrey Wilkinson,0
633db539c1ae1691ad07212b,1970,1970,0,1,,15657,F G Gault,,14663,Geoffrey Wilkinson,0
633db539c1ae1691ad07212c,1970,1970,0,1,,13891,Norman Neill Greenwood ,,14663,Geoffrey Wilkinson,0
633db539c1ae1691ad072128,1968,1969,1,2,,13328,Carl Johan Ballhausen,,14663,Geoffrey Wilkinson,0
633db539c1ae1691ad072129,1968,1969,1,2,,14716,S E Rasmussen,,14663,Geoffrey Wilkinson,0
633db53bc1ae1691ad072488,1967,1967,0,1,,14750,R I Razouk,,14662,Edward Teller,0
633db53bc1ae1691ad072487,1967,1967,0,1,,14750,R I Razouk,,14661,Paul Hugh Emmett,0
633db53bc1ae1691ad072486,1967,1967,0,1,,14750,R I Razouk,,14660,Stephen Brunauer,0
633db53bc1ae1691ad072473,1967,1967,0,1,C in 1946|,6764,John H Northrop,,14659,F R Whatley,0
633db53bc1ae1691ad072472,1967,1967,0,1,C in 1946|,6764,John H Northrop,,14658,M B Allen,0
633db53ac1ae1691ad0723d1,1967,1967,0,1,,10181,Eugene P Wigner,,14657,S Datz,0
633db53ac1ae1691ad0723d0,1967,1967,0,1,,10181,Eugene P Wigner,,14656,E H Taylor,0
633db538c1ae1691ad071dc6,1968,1968,0,1,,13094,Franz Patat,,14655,Erika Cremer,0
633db53ac1ae1691ad0722e9,1967,1967,0,1,,14653,Mikhail M Shemyakin,,14651,Esmond Emerson Snell,0
633db53ac1ae1691ad0722ea,1967,1967,0,1,,14652,E E Metzler ,,14651,Esmond Emerson Snell,0
633db53ac1ae1691ad0722eb,1969,1969,0,1,,15582,M M Semjakin,,14651,Esmond Emerson Snell,0
633db53bc1ae1691ad07246e,1967,1967,0,1,,14649,Albert Szent-Györgyi,,14648,George Wald,0
633db53ac1ae1691ad0722c1,1967,1967,0,1,,14638,A A Moussa,,14637,A R Tourky,0
633db539c1ae1691ad0720ba,1967,1967,0,1,,14635,H J Svec,,14633,Frank Harold Spedding,0
633db539c1ae1691ad0720bb,1967,1967,0,1,,14636,A F Voigt,,14633,Frank Harold Spedding,0
633db539c1ae1691ad0720bc,1967,1967,0,1,,14634,R S Hansen,,14633,Frank Harold Spedding,0
633db53ac1ae1691ad07243c,1967,1967,0,1,,5924,Domenico Marotta,,14626,Giorgio Piccardi,0
633db539c1ae1691ad07211e,1967,1967,0,1,,14620,William Charles Evans,,14619,Richard Alan Morton,0
633db536c1ae1691ad0719b1,1967,1967,0,1,,11158,Helmut Zahn,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719b2,1969,1969,0,1,,15557,Henry A Lardy,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719b3,1969,1969,0,1,C in 1947|,7783,Robert Robinson,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719b4,1970,1970,0,1,,15636,Murray Saffran,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719b5,1969,1969,0,1,,15556,P Bothorel,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719b7,1969,1969,0,1,,15558,R Lontie,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719b8,1970,1970,0,1,,15635,Alexandre Rothen,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719ba,1970,1970,0,1,,15634,J Montreuil,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719bb,1969,1969,0,1,,10979,Arthur Kornberg,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719bc,1969,1969,0,1,,10901,Karl Helmer Gustavson,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719bd,1969,1969,0,1,,15553,Harden M McConnell,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719be,1970,1970,0,1,,15674,Christoph Tamm,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719bf,1968,1968,0,1,,14690,L Schmid,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719c0,1969,1969,0,1,,15555,L Anderson,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719b6,1969,1970,1,2,,15603,Torvard Claude Laurent,,14617,Robert Bruce Merrifield,0
633db536c1ae1691ad0719b9,1967,1970,3,2,,14618,H Bretschneider,,14617,Robert Bruce Merrifield,0
633db53ac1ae1691ad072441,1967,1967,0,1,,13030,P B Janardhan,,14615,J J Lingane,0
633db53ac1ae1691ad072418,1967,1967,0,1,,14614,B Wurtz,,14613,Max Rudolf Lemberg,0
633db53ac1ae1691ad07231b,1967,1967,0,1,,14597,R Rohmer,,14596,Frank Albert Cotton,0
633db53ac1ae1691ad07231c,1967,1967,0,1,,14598,S Tobia,,14596,Frank Albert Cotton,0
633db53ac1ae1691ad07231d,1970,1970,0,1,,15669,M Cais,,14596,Frank Albert Cotton,0
633db53ac1ae1691ad0723d9,1967,1967,0,1,,14586,A Vian,,14585,M Ballester,0
633db53ac1ae1691ad0723fd,1966,1966,0,1,,14308,R Schultze,,14312,J Filosa,0
633db53ac1ae1691ad0723fc,1966,1966,0,1,,14308,R Schultze,,14311,B Lainé,0
633db53ac1ae1691ad0723fb,1966,1966,0,1,,14308,R Schultze,,14310,C L Vernet,0
633db53bc1ae1691ad072484,1966,1966,0,1,,14316,Adam Bielański ,,14307,H H Classen,0
633db53bc1ae1691ad072475,1966,1966,0,1,,14301,L Saunders,,14300,G H de Haas,0
633db53ac1ae1691ad0722fd,1966,1966,0,1,,14297,L de Brouckère,,14296,Sol Spiegelmann,0
633db53ac1ae1691ad0722ff,1966,1966,0,1,,14298,J Léonis,,14296,Sol Spiegelmann,0
633db53ac1ae1691ad072300,1966,1966,0,1,,14299,M Errera,,14296,Sol Spiegelmann,0
633db53ac1ae1691ad072301,1970,1970,0,1,C in 1946|,6764,John H Northrop,,14296,Sol Spiegelmann,0
633db53ac1ae1691ad072302,1970,1970,0,1,,10878,Jean Brachet,,14296,Sol Spiegelmann,0
633db53ac1ae1691ad0722fe,1966,1970,4,2,,10879,Hubert Chantrenne,,14296,Sol Spiegelmann,0
633db53ac1ae1691ad07226a,1966,1966,0,1,,3193,Arne Fredga,,14294,K I Pitzer,0
633db538c1ae1691ad071e25,1966,1966,0,1,PM in 1953|,5042,Hans Adolf Krebs,,14291,C Wagner,0
633db538c1ae1691ad071e26,1966,1966,0,1,,14304,M Laffitte,,14291,C Wagner,0
633db538c1ae1691ad071e27,1966,1966,0,1,,13998,Wilhelm Karl Klemm,,14291,C Wagner,0
633db538c1ae1691ad071e28,1968,1968,0,1,,10645,H Nowotny,,14291,C Wagner,0
633db53ac1ae1691ad0723cc,1966,1970,4,3,C in 1937|,4719,Paul Karrer,,14289,Robert Schwyzer,0
633db539c1ae1691ad07218d,1967,1967,0,1,,2004,Clément Courty,,14284,Jean Lecomte,0
633db539c1ae1691ad07218e,1966,1966,0,1,,11086,G R Pomerat,,14278,Edwin Theodore Mertz,0
633db53ac1ae1691ad07241f,1966,1966,0,1,,14707,Eugene George Rochow,,14277,J F Hyde,0
633db53ac1ae1691ad072348,1966,1966,0,1,C in 1952|,8946,Richard L M Synge,,14276,K Hannig,0
633db53ac1ae1691ad072343,1969,1969,0,1,,15583,Arthur Beck Pardee ,,14274,J M Buchanan,0
633db53bc1ae1691ad07245e,1968,1968,0,1,C in 1956|,8398,Nikolay Nikolaevich Semenov,,14198,J B Zeldovic,0
633db53ac1ae1691ad072236,1967,1967,0,1,,14603,J L Irvin,,14176,Robert William Holley,0
633db53ac1ae1691ad072237,1968,1968,0,1,,14684,Vincent du Vigneaud,,14176,Robert William Holley,0
633db53ac1ae1691ad072238,1968,1968,0,1,C in 1958|C in 1980|,8092,Frederick Sanger,,14176,Robert William Holley,0
633db53ac1ae1691ad072239,1968,1968,0,1,,11161,Efraim Racker,,14176,Robert William Holley,0
633db53ac1ae1691ad07223b,1968,1968,0,1,,14683,J P Ebel,,14176,Robert William Holley,0
633db53ac1ae1691ad07223c,1968,1968,0,1,,14682,Alfred Theodore Blomquist,,14176,Robert William Holley,0
633db53ac1ae1691ad07223a,1966,1967,1,2,,14177,Per-Åke Albertsson,,14176,Robert William Holley,0
633db539c1ae1691ad071f8e,1965,1970,5,6,,3212,Karl Johann Freudenberg,,14005,Alfred Rieche,0
633db53ac1ae1691ad07225e,1969,1969,0,1,,13053,William Summer Johnson,,14002,Albert Eschenmoser,0
633db53ac1ae1691ad07225d,1965,1970,5,4,,14004,Rudolf Morf,,14002,Albert Eschenmoser,0
633db53ac1ae1691ad072263,1965,1965,0,1,,10999,C Martius,,14001,J E Carnahan,0
633db53ac1ae1691ad072262,1965,1965,0,1,,10999,C Martius,,14000,R C Valentine,0
633db53ac1ae1691ad072261,1965,1965,0,1,,10999,C Martius,,13999,L E Mortenson,0
633db539c1ae1691ad07210a,1965,1965,0,1,,13998,Wilhelm Karl Klemm,,13997,Rudolf Hoppe,0
633db539c1ae1691ad072109,1967,1970,3,2,,14650,E Hayek,,13997,Rudolf Hoppe,0
633db53ac1ae1691ad07228d,1969,1969,0,1,,15581,M Destriau,,13993,Jacques Bénard,0
633db53ac1ae1691ad07242b,1965,1965,0,1,,13991,Michel Magat,,13990,J Jacob,0
633db539c1ae1691ad07209b,1969,1969,0,1,,15584,Henry McIlwain,,13988,George Joseph Popjàk,0
633db539c1ae1691ad07209c,1967,1967,0,1,,14654,William David Ollis,,13988,George Joseph Popjàk,0
633db539c1ae1691ad07209d,1966,1966,0,1,,10832,D K Banerjee,,13988,George Joseph Popjàk,0
633db539c1ae1691ad07209e,1970,1970,0,1,,15674,Christoph Tamm,,13988,George Joseph Popjàk,0
633db539c1ae1691ad072099,1965,1968,3,2,,10670,Arthur John Birch,,13988,George Joseph Popjàk,0
633db539c1ae1691ad07209a,1966,1970,4,4,C in 1947|,7783,Robert Robinson,,13988,George Joseph Popjàk,0
633db539c1ae1691ad072176,1967,1967,0,1,,1464,Frank M Burnet,,13978,Alan Walsh,0
633db539c1ae1691ad072177,1967,1967,0,1,,10736,V M Trikojus,,13978,Alan Walsh,0
633db539c1ae1691ad072175,1965,1969,4,4,,13979,Albert Lloyd George Rees,,13978,Alan Walsh,0
633db53ac1ae1691ad0723d8,1965,1965,0,1,,13977,B Marincek,,13976,Geoffrey Ingram Taylor,0
633db538c1ae1691ad071f15,1968,1968,0,1,,14730,François Jacob,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f17,1966,1966,0,1,,14280,R Acher,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f18,1965,1965,0,1,,13972,J B Marsh,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f19,1968,1968,0,1,,14694,G Montalenti,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f1a,1967,1967,0,1,,14621,Stephen Zamenhof,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f1b,1966,1966,0,1,,14281,R Monier,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f1c,1968,1968,0,1,,13090,Jacques Monod,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f1d,1968,1968,0,1,,14693,A M Liquori,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f1e,1965,1965,0,2,,13971,R E Davies,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f1f,1968,1968,0,1,,14731,A Iwoff,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f20,1966,1966,0,1,,14282,Vernon Martin Ingram,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f21,1968,1968,0,1,,10813,V Caglioti,,13934,Marshall Warren Nirenberg,0
633db538c1ae1691ad071f16,1966,1968,2,3,C in 1962|,7146,Max Ferdinand Perutz,,13934,Marshall Warren Nirenberg,0
633db53bc1ae1691ad072481,1965,1965,0,1,,13928,G Gorbach,,13933,Hermann Mark,0
633db536c1ae1691ad0719d7,1969,1969,0,1,,15549,E Hengge,,13932,Otto Kratky,0
633db536c1ae1691ad0719d8,1969,1969,0,1,,13928,G Gorbach,,13932,Otto Kratky,0
633db536c1ae1691ad0719db,1969,1969,0,1,,15550,H Spitzy,,13932,Otto Kratky,0
633db536c1ae1691ad0719dc,1968,1968,0,1,,14689,J W Breitenbach,,13932,Otto Kratky,0
633db536c1ae1691ad0719dd,1965,1965,0,1,,13915,E Ziegler,,13932,Otto Kratky,0
633db536c1ae1691ad0719de,1969,1969,0,1,,15594,Erwin Schauenstein,,13932,Otto Kratky,0
633db536c1ae1691ad0719df,1965,1965,0,1,,11151,U Wannagat,,13932,Otto Kratky,0
633db536c1ae1691ad0719da,1967,1969,2,3,,13022,Hanns Malissa,,13932,Otto Kratky,0
633db536c1ae1691ad0719d9,1965,1969,4,2,,13914,H Grubitsch,,13932,Otto Kratky,0
633db53ac1ae1691ad07228f,1965,1965,0,1,,13931,B L Funt,,13930,S G Mason,0
633db53ac1ae1691ad0723f1,1965,1965,0,1,,13901,G Wranglén,,13900,Ulick Richardson Evans ,0
633db53ac1ae1691ad07244d,1965,1965,0,1,,13898,W Tomassi,,13897,O K Davtjan,0
633db539c1ae1691ad072093,1969,1969,0,1,,15584,Henry McIlwain,,13896,John Warcup Cornforth Jr,0
633db539c1ae1691ad072094,1969,1969,0,1,,15530,J R Price,,13896,John Warcup Cornforth Jr,0
633db539c1ae1691ad072095,1967,1967,0,1,,14654,William David Ollis,,13896,John Warcup Cornforth Jr,0
633db539c1ae1691ad072096,1966,1966,0,1,,10832,D K Banerjee,,13896,John Warcup Cornforth Jr,0
633db539c1ae1691ad072097,1970,1970,0,1,,1856,Wesley Cocker,,13896,John Warcup Cornforth Jr,0
633db539c1ae1691ad072098,1970,1970,0,1,,15674,Christoph Tamm,,13896,John Warcup Cornforth Jr,0
633db539c1ae1691ad072091,1965,1968,3,2,,10670,Arthur John Birch,,13896,John Warcup Cornforth Jr,0
633db539c1ae1691ad072092,1965,1970,5,5,C in 1947|,7783,Robert Robinson,,13896,John Warcup Cornforth Jr,0
633db53ac1ae1691ad0723f2,1965,1965,0,1,,13893,C C Price,,13892,Paul Doughty Bartlett ,0
633db538c1ae1691ad071e53,1965,1965,0,1,,9868,Albert von Szent-Györgyi,,13889,G I Arnon,0
633db538c1ae1691ad071e54,1965,1965,0,1,C in 1945|,9668,Artturi I Virtanen,,13889,G I Arnon,0
633db53bc1ae1691ad072485,1953,1953,0,1,,3041,Ronald A Fisher,,13462,Öjvind Winge,0
633db53ac1ae1691ad072337,1964,1965,1,2,C in 1956|,8398,Nikolay Nikolaevich Semenov,,13388,Arthur Holmes,0
633db539c1ae1691ad0720fe,1965,1965,0,1,,13996,George Claude Pimentel,,13385,H Selig,0
633db539c1ae1691ad0720ff,1965,1965,0,1,P in 1959|,10538,Emilio Segrè,,13385,H Selig,0
633db539c1ae1691ad072100,1964,1964,0,1,,2488,Malcolm Dole,,13385,H Selig,0
633db539c1ae1691ad072101,1965,1965,0,1,,13998,Wilhelm Karl Klemm,,13385,H Selig,0
633db539c1ae1691ad072102,1966,1966,0,1,,14316,Adam Bielański ,,13385,H Selig,0
633db539c1ae1691ad0720fd,1964,1965,1,2,C in 1960|,5458,Willard Frank Libby,,13385,H Selig,0
633db539c1ae1691ad072104,1965,1965,0,1,,13996,George Claude Pimentel,,13384,J G Malm,0
633db539c1ae1691ad072105,1965,1965,0,1,P in 1959|,10538,Emilio Segrè,,13384,J G Malm,0
633db539c1ae1691ad072106,1964,1964,0,1,,2488,Malcolm Dole,,13384,J G Malm,0
633db539c1ae1691ad072107,1965,1965,0,1,,13998,Wilhelm Karl Klemm,,13384,J G Malm,0
633db539c1ae1691ad072108,1966,1966,0,1,,14316,Adam Bielański ,,13384,J G Malm,0
633db539c1ae1691ad072103,1964,1965,1,2,C in 1960|,5458,Willard Frank Libby,,13384,J G Malm,0
633db539c1ae1691ad0720f9,1965,1965,0,1,,13996,George Claude Pimentel,,13383,H H Claassen,0
633db539c1ae1691ad0720fa,1965,1965,0,1,P in 1959|,10538,Emilio Segrè,,13383,H H Claassen,0
633db539c1ae1691ad0720fb,1964,1964,0,1,,2488,Malcolm Dole,,13383,H H Claassen,0
633db539c1ae1691ad0720fc,1965,1965,0,1,,13998,Wilhelm Karl Klemm,,13383,H H Claassen,0
633db539c1ae1691ad0720f8,1964,1965,1,2,C in 1960|,5458,Willard Frank Libby,,13383,H H Claassen,0
633db53ac1ae1691ad07240d,1964,1964,0,1,,13378,V V Koningsberger,,13377,P C Zamecnik,0
633db53ac1ae1691ad072445,1964,1964,0,1,C in 1946|,6764,John H Northrop,,13374,K Yamafuji,0
633db53ac1ae1691ad072446,1964,1964,0,1,,13376,K Goto,,13374,K Yamafuji,0
633db53ac1ae1691ad072447,1964,1964,0,1,,13375,Y Okuda,,13374,K Yamafuji,0
633db539c1ae1691ad071f90,1969,1969,0,1,,13892,Paul Doughty Bartlett ,,13371,Rudolf Criegee,0
633db539c1ae1691ad071f8f,1965,1970,5,6,,3212,Karl Johann Freudenberg,,13371,Rudolf Criegee,0
633db53bc1ae1691ad07247d,1964,1964,0,1,,13368,P Creach,,13367,E F Terroine,0
633db53ac1ae1691ad0722b0,1964,1964,0,1,,13365,J Zyka,,13364,František Šorm,0
633db53ac1ae1691ad0722b1,1964,1964,0,1,,13366,V Majer,,13364,František Šorm,0
633db53ac1ae1691ad0722b2,1964,1964,0,1,,10720,J Kostir,,13364,František Šorm,0
633db53ac1ae1691ad072288,1970,1970,0,1,,6019,Joseph Edward Mayer,,13350,Bernd Theodor Matthias,0
633db53ac1ae1691ad072289,1964,1966,2,2,,3559,Cornelis Jacobus Gorter,,13350,Bernd Theodor Matthias,0
633db539c1ae1691ad07213f,1968,1968,0,1,,14729,Laszlo Lorand,,13348,Ephraim Katchalski,0
633db539c1ae1691ad072141,1970,1970,0,1,,15631,Y Avi-Dor,,13348,Ephraim Katchalski,0
633db539c1ae1691ad072142,1969,1969,0,1,,14730,François Jacob,,13348,Ephraim Katchalski,0
633db539c1ae1691ad072143,1966,1966,0,1,,13982,David Ginsburg,,13348,Ephraim Katchalski,0
633db539c1ae1691ad07213e,1968,1969,1,2,C in 1972|,8764,William Howard Stein,,13348,Ephraim Katchalski,0
633db539c1ae1691ad07213d,1966,1970,4,5,C in 1972|,6393,Stanford Moore,,13348,Ephraim Katchalski,0
633db539c1ae1691ad072140,1964,1968,4,2,,10507,Irving M Klotz,,13348,Ephraim Katchalski,0
633db53ac1ae1691ad0723d7,1968,1968,0,1,,14710,J Asselineau,,13343,E Stenhagen,0
633db53ac1ae1691ad07220d,1966,1966,0,1,,14301,L Saunders,,13330,Laurens L.M. van Deenen,0
633db53ac1ae1691ad0723e3,1959,1959,0,1,C in 1944|,3787,Otto Hahn,,13217,Charles Wagner,0
633db539c1ae1691ad07219f,1965,1965,0,1,,13991,Michel Magat,,13090,Jacques Monod,0
633db53ac1ae1691ad07234f,1962,1962,0,1,C in 1946|,6764,John H Northrop,,13087,Karl-Wolfgang Mundry,0
633db53ac1ae1691ad07226c,1970,1970,0,1,,14616,C I Simionescu,,13084,Aleksandr Nikolaevich Nesmejanov,0
633db53ac1ae1691ad07226b,1969,1970,1,2,,15559,Grigorii Alekseevich Razuvaev,,13084,Aleksandr Nikolaevich Nesmejanov,0
633db53ac1ae1691ad07226d,1962,1962,0,1,,13084,Aleksandr Nikolaevich Nesmejanov,,13083,Peter L Pauson,0
633db53ac1ae1691ad07226e,1962,1962,0,1,,13074,Ernst Otto Fischer,,13083,Peter L Pauson,0
633db537c1ae1691ad071cee,1970,1970,0,1,,15616,Egon Uhlig,,13074,Ernst Otto Fischer,0
633db537c1ae1691ad071cf0,1968,1968,0,1,,14744,Ewald Wicke,,13074,Ernst Otto Fischer,0
633db537c1ae1691ad071cf2,1970,1970,0,1,,15657,F G Gault,,13074,Ernst Otto Fischer,0
633db537c1ae1691ad071cf3,1970,1970,0,1,,13891,Norman Neill Greenwood ,,13074,Ernst Otto Fischer,0
633db537c1ae1691ad071cf4,1970,1970,0,1,,15669,M Cais,,13074,Ernst Otto Fischer,0
633db537c1ae1691ad071cef,1968,1969,1,2,,13998,Wilhelm Karl Klemm,,13074,Ernst Otto Fischer,0
633db537c1ae1691ad071cf1,1962,1967,5,2,,4159,Walter Hieber,,13074,Ernst Otto Fischer,0
633db53ac1ae1691ad072342,1962,1962,0,1,,11093,A Ölander,,13071,Nikolay Vasilyevich Belov,0
633db53bc1ae1691ad07245c,1963,1963,0,1,,13067,Jouko Uolevi Koskikallio,,13066,Stanley Bruckenstein,0
633db53ac1ae1691ad0722ba,1965,1965,0,1,,10886,P Vièles,,13062,Bernard Pullman,0
633db53ac1ae1691ad0722bb,1963,1963,0,1,,9868,Albert von Szent-Györgyi,,13062,Bernard Pullman,0
633db53ac1ae1691ad0722b9,1968,1969,1,2,,14649,Albert Szent-Györgyi,,13062,Bernard Pullman,0
633db53ac1ae1691ad0722b8,1965,1969,4,2,,13995,Jean Salvinien,,13062,Bernard Pullman,0
633db53ac1ae1691ad0722be,1965,1965,0,1,,10886,P Vièles,,13060,Alberte Pullman,0
633db53ac1ae1691ad0722bf,1963,1963,0,1,,9868,Albert von Szent-Györgyi,,13060,Alberte Pullman,0
633db53ac1ae1691ad0722bd,1968,1969,1,2,,14649,Albert Szent-Györgyi,,13060,Alberte Pullman,0
633db53ac1ae1691ad0722bc,1965,1969,4,2,,13995,Jean Salvinien,,13060,Alberte Pullman,0
633db53ac1ae1691ad072290,1963,1963,0,1,C in 1947|,7783,Robert Robinson,,13059,John Monteath Robertson,0
633db53ac1ae1691ad0723bc,1963,1963,0,1,,13056,S David,,13058,Ernst Klenk,0
633db53ac1ae1691ad072402,1963,1963,0,1,,13056,S David,,13057,Gunnar Blix,0
633db538c1ae1691ad071dc7,1963,1963,0,1,,13046,Y Ogata,,13045,Saul Winstein,0
633db538c1ae1691ad071dc8,1967,1967,0,1,C in 1951|,8323,Glenn Theodore Seaborg,,13045,Saul Winstein,0
633db538c1ae1691ad071dc9,1968,1968,0,1,,13067,Jouko Uolevi Koskikallio,,13045,Saul Winstein,0
633db538c1ae1691ad071dcb,1968,1968,0,1,,11139,M Simonetta,,13045,Saul Winstein,0
633db538c1ae1691ad071dcd,1969,1969,0,1,,15571,Oleg Aleksandrovich Reutov,,13045,Saul Winstein,0
633db538c1ae1691ad071dce,1967,1967,0,1,,14639,F.A.L. Anet ,,13045,Saul Winstein,0
633db538c1ae1691ad071dcf,1968,1968,0,1,C in 1947|,7783,Robert Robinson,,13045,Saul Winstein,0
633db538c1ae1691ad071dd0,1967,1967,0,1,,8732,William M Stanley,,13045,Saul Winstein,0
633db538c1ae1691ad071dd1,1968,1968,0,1,,14717,George Wallace Kenner,,13045,Saul Winstein,0
633db538c1ae1691ad071dd2,1967,1967,0,1,,10666,Rolf Huisgen,,13045,Saul Winstein,0
633db538c1ae1691ad071dd3,1967,1967,0,1,,14748,W G Young,,13045,Saul Winstein,0
633db538c1ae1691ad071dd5,1969,1969,0,1,,15592,Paul Schleyer,,13045,Saul Winstein,0
633db538c1ae1691ad071dd6,1967,1967,0,1,C in 1987|,14733,Donald James Cram,,13045,Saul Winstein,0
633db538c1ae1691ad071dd7,1969,1969,0,1,,15591,H Christol,,13045,Saul Winstein,0
633db538c1ae1691ad071dd8,1970,1970,0,1,C in 1934|,9461,Harold Clayton Urey,,13045,Saul Winstein,0
633db538c1ae1691ad071dd9,1967,1967,0,1,,6646,Costin D Nenitzescu,,13045,Saul Winstein,0
633db538c1ae1691ad071dda,1967,1967,0,1,,14664,Y Pocker,,13045,Saul Winstein,0
633db538c1ae1691ad071dcc,1967,1968,1,2,C in 1963|,10651,Giulio Natta,,13045,Saul Winstein,0
633db538c1ae1691ad071dd4,1968,1969,1,2,PM in 1950|,7631,Tadeus Reichstein,,13045,Saul Winstein,0
633db538c1ae1691ad071dca,1966,1969,3,4,C in 1960|,5458,Willard Frank Libby,,13045,Saul Winstein,0
633db53ac1ae1691ad072380,1963,1963,0,1,,13043,R Gibert,,13042,Noel B Slater,0
633db53ac1ae1691ad07229a,1963,1963,0,1,,13030,P B Janardhan,,13029,Dionyz Ilkovic,0
633db53ac1ae1691ad0723a3,1963,1963,0,1,,8826,Fritz Strassmann,,13027,Ludwig August Wilhelm Geilmann,0
633db53ac1ae1691ad072324,1969,1969,0,1,,15567,László Erdey,,13025,P A Rebinder,0
633db53ac1ae1691ad0723f8,1966,1966,0,1,,14308,R Schultze,,13017,Alfred Champagnat,0
633db53ac1ae1691ad0723f9,1963,1963,0,1,,4350,G Hugel,,13017,Alfred Champagnat,0
633db53ac1ae1691ad0723fa,1970,1970,0,1,,10996,G R Schultze,,13017,Alfred Champagnat,0
633db536c1ae1691ad0719a3,1969,1969,0,1,,15599,G Lamaty,,13016,Carl Djerassi,0
